battery_id,cycle_index,protocol_id,discharge_capacity_ah_max,discharge_capacity_ah_mean,discharge_capacity_ah_min,charge_capacity_ah_max,charge_capacity_ah_mean,charge_capacity_ah_min,voltage_v_max,voltage_v_mean,voltage_v_min,voltage_v_std,current_a_mean,current_a_std,discharge_energy_wh_max,charge_energy_wh_max,aux_temperature_1_c_mean,aux_temperature_1_c_max,aux_temperature_1_c_min,aux_temperature_1_c_std,current_a_abs_mean,soh_percent,rul,rolling_mean_discharge_capacity_ah_max,rolling_mean_charge_capacity_ah_max,rolling_mean_voltage_v_max,rolling_mean_current_a_mean,rolling_mean_discharge_energy_wh_max,rolling_mean_charge_energy_wh_max,rolling_mean_aux_temperature_1_c_mean,rolling_mean_current_a_abs_mean,rolling_mean_soh_percent,rolling_std_discharge_capacity_ah_max,rolling_std_charge_capacity_ah_max,rolling_std_voltage_v_max,rolling_std_current_a_mean,rolling_std_discharge_energy_wh_max,rolling_std_charge_energy_wh_max,rolling_std_aux_temperature_1_c_mean,rolling_std_current_a_abs_mean,rolling_std_soh_percent
1,49,1,2.370599,0.4439387667050555,3.419496e-05,2.367113,1.7791282739666665,0.003328715,4.200021,3.8673855333333336,2.999983,0.2918445000803067,-0.0016914485069444,1.4496770660088858,8.744714,9.25683,25.78616400717009,29.4659556743082,24.41147,1.4466703732757642,1.184970569548611,97.8870817158862,760,2.3766484,2.3725018,4.2000266,-0.0010715313492104,8.814066399999998,9.2766028,25.61908942341707,1.0590463235260157,98.13687432616406,0.0105557249064197,0.0097953320107078,3.646916506153634e-06,0.0021311089971622,0.1445963831646594,0.0354555159700273,0.3266963579408545,0.2792091524294244,0.4358683634326738
1,50,1,2.36985,0.4435846583118528,3.413394e-05,2.366087,1.7790058009882026,0.003328394,4.200019,3.8676870631505897,2.999984,0.2919741455155482,-0.0019440955655794,1.4490644896401723,8.741934,9.253138,25.79035146101423,29.53353,24.4083692434512,1.4445197354340455,1.1838998530811935,97.8561539106331,759,2.3761556,2.3719138,4.2000242,-0.0012174412953131,8.812304399999999,9.274393,25.62271205254164,1.059238970738235,98.11652556457696,0.0108617479394436,0.0101383038620864,3.962322550783005e-06,0.0021680041995928,0.1456110312315004,0.036743717558256,0.3289120423332696,0.2793163156069765,0.4485047062475311
1,51,1,2.392449,0.8444351228435523,3.700069e-05,2.365064,2.08885299767549,0.003328483,4.200025,3.824760449019608,2.999989,0.2867336599413845,-0.0033875870371895,0.6732131840353998,9.061577,9.249255,25.039467897231745,25.4991875247765,24.35992,0.2143367044626657,0.5597307030502615,98.78931475297604,758,2.375552,2.3713756,4.200023799999999,-0.001185003435795,8.8100852,9.2723472,25.62342492965114,1.059268394491772,98.0916016350032,0.0095214668250227,0.0104799411639567,3.701351103961418e-06,0.0021251737322404,0.1406508857657886,0.0380431248545767,0.3273222672223908,0.2792505222030595,0.3931616444435082
1,52,1,2.37014,0.4414218337927405,1.133865e-09,2.387097,1.792294067955801,0.003328231,4.200026,3.866565377071823,2.999983,0.2929767556798625,0.0033176456906077,1.4476229938133058,8.74246,9.328954,25.7312219810052,29.4794936300432,24.37497,1.4655894786698869,1.183413240994475,97.86812862828783,757,2.3749844,2.3708004,4.2000234,-0.00098814534457,8.8080052,9.2701736,25.62373398327555,1.0591234908161844,98.06816422210376,0.0097939616754409,0.0092054538617057,3.209361306274551e-06,0.0025380449883321,0.1417810802141842,0.0332301665704659,0.3274483744609046,0.2791697047697128,0.4044135371887861
1,53,1,2.368765,0.4435583502237057,3.413344e-05,2.365737,1.7788327101054824,0.003329163,4.200025,3.867557678001388,2.999997,0.2921961119303624,-0.002110818924358,1.44918892959738,8.737921,9.251526,25.78276545483512,29.4605079906371,24.3404412191864,1.4535789628861513,1.1839082345107563,97.81135194975244,756,2.3743606,2.3702196,4.2000232,-0.0011632608686927,8.805721199999999,9.2679406,25.625994160251278,1.0591845202370596,98.04240619150713,0.0101342188302801,0.0094637451783103,3.033150176599382e-06,0.0025890491387264,0.1430486999895522,0.034219103287505,0.3287593696207978,0.2792037517269179,0.4184634798067355
1,54,1,2.367721,0.4440547245164697,3.407185e-05,2.364198,1.7772467216441972,0.003330434,4.200034,3.867239141070187,2.99999,0.2921321387909709,-0.0024193250451702,1.4498717017288305,8.733892,9.245864,25.78476544726919,29.45632,24.43414,1.4350329214455402,1.1850378938568449,97.76824296619536,755,2.3737850000000003,2.3696366,4.200025800000001,-0.0013088361763378,8.8035568,9.2657474,25.625714448271093,1.0591979850987063,98.01863844156895,0.0104772090988012,0.0097872257202942,5.357238094674434e-06,0.002646009068116,0.1442791172162518,0.0354389204237512,0.3285895779613328,0.2792113359344076,0.4326262785097171
1,55,1,2.366879,0.4440100283685337,3.539871e-05,2.362998,1.776492238714385,0.003327747,4.200022,3.867248787352328,2.999979,0.2922170939226056,-0.0027108299166087,1.4497314357243214,8.73103,9.241286,25.78942561259245,29.59836,24.4017621023497,1.4655806899439208,1.1847639859277277,97.7334749928668,754,2.3731908,2.3690188,4.2000264000000005,-0.0014621830465437,8.801376000000001,9.263377,25.625529278586736,1.0593708116680132,97.99410265801568,0.0108343306761424,0.01015778168204,4.505552131252378e-06,0.0027133886377249,0.1455204817663168,0.0368610141748838,0.3284738463327931,0.2793080717585258,0.4473725890513599
1,56,1,2.389844,0.8432952760258305,3.313375e-05,2.362158,2.086352277143885,0.003328932,4.20003,3.8249267688031394,2.999993,0.2868066268238275,-0.0034159183463374,0.6729474300133581,9.051847,9.238235,25.00133584682457,25.5242,24.345325546119,0.2130614529573891,0.5594527465935579,98.6817487547326,753,2.3726698,2.3684376,4.2000274,-0.0014678493083733,8.799430000000001,9.261173,25.617902868505308,1.0593152203766725,97.972589458367,0.0096776092450563,0.0105174055878808,4.669047013315289e-06,0.0027184394493527,0.1411710569787627,0.0382208668923275,0.345484789022721,0.2794323773268469,0.3996090975257012
1,57,1,2.366858,0.4415214522534039,4.006755e-10,2.38429,1.790544607149965,0.003328332,4.200036,3.8665210532135457,2.999983,0.2932157065995886,0.0026172504906703,1.4478168069751702,8.730568,9.31855,25.712897941270874,29.46417,24.33079,1.4832773919615163,1.183489629205252,97.73260785814008,752,2.3720134,2.3678762000000004,4.2000294,-0.0016079283483608,8.7970516,9.2590922,25.61423806055844,1.0593304980188276,97.94548530433744,0.0099980911828207,0.009273791144941,5.899152483329985e-06,0.0024108411112536,0.1424650654767726,0.0336137850769749,0.3440765344693793,0.2794408604310455,0.4128424793125039
1,58,1,2.365873,0.442610007792267,3.299834e-05,2.362545,1.7758648102364396,0.003329098,4.200022,3.867865321279555,2.999992,0.291576690189256,-0.0011674662586926,1.4487190437226432,8.726857,9.239676,25.747715915329987,29.45599,24.41359,1.4347636823751313,1.1837537548817805,97.6919351102438,751,2.371435,2.3672378,4.2000288,-0.0014192578152277,8.7948388,9.2567222,25.607228152657417,1.0592996020930328,97.92160193643572,0.0103117285893295,0.0095632179835025,6.57267069162709e-06,0.0023985279092334,0.1436937290896895,0.0346814183994989,0.3401190259815876,0.2794236512716457,0.425793235825981
1,59,1,2.365032,0.4428648205713987,3.28651e-05,2.361272,1.774865296578288,0.00333078,4.200024,3.8677316443980514,2.999999,0.2915932152101477,-0.0015052828740431,1.449137427476122,8.723866,9.235031,25.75961872174916,29.4806,24.341331742098,1.4491468048054186,1.184244658670842,97.65720842904506,750,2.3708972,2.3666526,4.200026799999999,-0.0012364493810023,8.7928336,9.2545556,25.602198807553407,1.0591409550558322,97.89939502900567,0.0106193862204929,0.009880013198371,6.099180273992182e-06,0.0023373016361665,0.1448223678279745,0.035848082240214,0.3370091728528385,0.2793346249854516,0.4384970746794559
1,60,1,2.363907,0.4427943733386569,3.19321e-05,2.360261,1.7743560202268611,0.003329447,4.200033,3.867810402226861,2.999988,0.2915631162004265,-0.001741359394572,1.4490524502706508,8.719879,9.231152,25.75596782671514,29.4830313673638,24.33703,1.4579995977539415,1.184014146520529,97.61075478297064,749,2.3703028,2.3661052,4.200029,-0.0010425552765949,8.7906034,9.2525288,25.595507250377945,1.058990987174392,97.87485098702643,0.0109776575688983,0.0102036373269528,5.916079784815447e-06,0.002221771663173,0.1460923446156614,0.0370521477744704,0.3326664547221021,0.2792505087159027,0.4532908617171799
1,61,1,2.387188,0.8423745203228544,3.199876e-05,2.359316,2.0839264874170214,0.003329994,4.200031,3.8250757342062194,2.999997,0.2868569438499854,-0.0034475799302127,0.6728571333844604,9.042063,9.2278,24.994247749956152,25.4570521018658,24.3458788121777,0.2176314876889262,0.5593256611871685,98.57207685786712,748,2.3697716000000004,2.3655368,4.2000292,-0.00104888759337,8.7886466,9.2504418,25.59408963100426,1.0589655700931142,97.85291660765334,0.0097963829702594,0.0105517097524516,5.9749477002850494e-06,0.0022302560461541,0.1417184349169193,0.0383303717853246,0.335831491306624,0.2793073430083537,0.4045135176088575
1,62,1,2.363702,0.4405943795945908,7.25587e-10,2.381601,1.7879848800463989,0.003329842,4.200023,3.866723159279778,2.99998,0.292608839758073,0.0035927098961218,1.4476999733531857,8.718618,9.308291,25.73160793113402,29.4773709972627,24.3612388578408,1.4459128095194866,1.1836099273476457,97.60228989635264,747,2.3691404,2.364999,4.2000266,-0.0008537957122797,8.7862566,9.24839,25.59783162897689,1.058989629721593,97.82685301529584,0.0101271342096364,0.0093579402381069,5.029910537229034e-06,0.0026367462296596,0.1430373899730457,0.0337772971905869,0.3375859215632955,0.2793207560479744,0.4181709407312536
1,63,1,2.36309,0.442733101001357,3.273245e-05,2.359313,1.7738392490020878,0.003327441,4.200024,3.867746797494781,2.999997,0.2918506320894961,-0.0019563320946416,1.4489345862150338,8.716455,9.227513,25.763100638230387,29.58276,24.4026225359656,1.4452021665964736,1.1837973255254002,97.57701911288817,746,2.3685838,2.3643526,4.200027,-0.0010115688794695,8.7841762,9.2459574,25.60090857355697,1.058998343850317,97.80386981582473,0.0104237446342467,0.0096760464188623,4.6368092491937006e-06,0.0026833960814524,0.1441883232813989,0.0349783891896308,0.3393590377223172,0.2793256221070834,0.430418616897325
1,64,1,2.361907,0.4429650823341573,3.333312e-05,2.358358,1.7729684833941504,0.003328007,4.200033,3.867655361420613,2.999999,0.2917441034248238,-0.0022196764554317,1.4493669632189778,8.712395,9.224032,25.75239713407436,29.4442308678734,24.3491653446113,1.4650951975241144,1.1843657121239557,97.52817052328278,745,2.3679588000000003,2.3637698,4.2000288,-0.0011544475957472,8.781882,9.2437576,25.599464256022014,1.0590225545409395,97.77806223467228,0.0107776279718676,0.0099906249904586,4.919349552450239e-06,0.0027347832130102,0.1454733600732491,0.0361631448757065,0.3385290491590064,0.2793391967586115,0.4450312136239768
1,65,1,2.36112,0.4429193659351672,3.193251e-05,2.357271,1.7724011938036213,0.003328246,4.200026,3.867714248607242,2.999999,0.2917813396977628,-0.002498499011142,1.4492473973048103,8.709202,9.219993,25.742278596788736,29.46728,24.33024,1.4475538624126998,1.1840971012674095,97.49567361709562,744,2.3674014,2.3631718,4.200027400000001,-0.0013058755190612,8.7797466,9.2415258,25.59672641003673,1.059039145490316,97.75504600149728,0.0111066161273352,0.0103366466370857,4.393176528954701e-06,0.0027956892511722,0.1466843589899797,0.0374567837474252,0.3369987973953856,0.2793484786874303,0.4586158352566583
1,66,1,2.384615,0.8420095104146283,3.346572e-05,2.356423,2.0816058707350145,0.003331603,4.20003,3.824945471012119,2.999997,0.2872474706922827,-0.0036346588430396,0.6728095789033752,9.032566,9.217065,24.997761510332943,25.45438,24.3452016240788,0.2251600968459778,0.5592160728227318,98.4658322077787,743,2.3668868,2.3625932,4.200027199999999,-0.0013432913016266,8.7778472,9.2393788,25.59742916211209,1.0590172278174286,97.7337970714796,0.0099612010671396,0.010681646324419,4.207136795272219e-06,0.0028325274860912,0.1424385142744094,0.0387263724766655,0.3354283469334498,0.2793974880678413,0.4113192078658871
1,67,1,2.361389,0.4407690279358869,8.700951e-10,2.379194,1.7863881104781705,0.00332886,4.200022,3.866603817047817,2.999997,0.2928414352742967,0.0029855859320859,1.4479638821404992,8.709796,9.299414,25.73380490844512,29.52623,24.4535010585608,1.4489192165877038,1.1838216968121968,97.50678120002362,742,2.3664242,2.3621118,4.200027,-0.0014647160944338,8.776082800000001,9.2376034,25.59786855757431,1.0590595817103388,97.71469533221378,0.0101969967000084,0.0096114728683992,4.472135956599496e-06,0.0025687642075854,0.1434069589897963,0.0347796686485289,0.3356494229459574,0.2794211118947779,0.4210557117549382
